gene_id	tissue	expression
ENSG00000175535.6	Pancreas	4.27e+04
ENSG00000175535.6	Pancreas	388.5
ENSG00000175535.6	Pancreas	3.765e+04
ENSG00000175535.6	Pancreas	9.848e+04
ENSG00000175535.6	Pancreas	2.042e+04
ENSG00000175535.6	Pancreas	6.691e+04
ENSG00000175535.6	Pancreas	2.572e+04
ENSG00000175535.6	Pancreas	4.106e+04
ENSG00000175535.6	Pancreas	1.282e+04
ENSG00000175535.6	Pancreas	3.337e+04
ENSG00000175535.6	Pancreas	3.667e+04
ENSG00000175535.6	Pancreas	3.426e+04
ENSG00000175535.6	Pancreas	1.699e+04
ENSG00000175535.6	Pancreas	8.475e+04
ENSG00000175535.6	Pancreas	5.65e+04
ENSG00000175535.6	Pancreas	1.813e+04
ENSG00000175535.6	Pancreas	2.94e+04
ENSG00000175535.6	Pancreas	2.084e+04
ENSG00000175535.6	Pancreas	2.213e+04
ENSG00000175535.6	Pancreas	8586
ENSG00000175535.6	Pancreas	4.92e+04
ENSG00000175535.6	Pancreas	7389
ENSG00000175535.6	Pancreas	6.971e+04
ENSG00000175535.6	Pancreas	1.733e+04
ENSG00000175535.6	Pancreas	7918
ENSG00000175535.6	Pancreas	7380
ENSG00000175535.6	Pancreas	5.922e+04
ENSG00000175535.6	Pancreas	6.057e+04
ENSG00000175535.6	Pancreas	6.226e+04
ENSG00000175535.6	Pancreas	5.92e+04
ENSG00000175535.6	Pancreas	6.506e+04
ENSG00000175535.6	Pancreas	5.129e+04
ENSG00000175535.6	Pancreas	4.037e+04
ENSG00000175535.6	Pancreas	8.971e+04
ENSG00000175535.6	Pancreas	1.558e+04
ENSG00000175535.6	Pancreas	2.86e+04
ENSG00000175535.6	Pancreas	4.748e+04
ENSG00000175535.6	Pancreas	8.59e+04
ENSG00000175535.6	Pancreas	5.112e+04
ENSG00000175535.6	Pancreas	2.29e+04
ENSG00000175535.6	Pancreas	3.991e+04
ENSG00000175535.6	Pancreas	5.489e+04
ENSG00000175535.6	Pancreas	4.477e+04
ENSG00000175535.6	Pancreas	1.532e+04
ENSG00000175535.6	Pancreas	6.739e+04
ENSG00000175535.6	Pancreas	2.582e+04
ENSG00000175535.6	Pancreas	8.385e+04
ENSG00000175535.6	Pancreas	4.309e+04
ENSG00000175535.6	Pancreas	7212
ENSG00000175535.6	Pancreas	3.333e+04
ENSG00000175535.6	Pancreas	3.359e+04
ENSG00000175535.6	Pancreas	4.164e+04
ENSG00000175535.6	Pancreas	4.589e+04
ENSG00000175535.6	Pancreas	1.083e+04
ENSG00000175535.6	Pancreas	8125
ENSG00000175535.6	Pancreas	3.424e+04
ENSG00000175535.6	Pancreas	3.13e+04
ENSG00000175535.6	Pancreas	7544
ENSG00000187021.14	Pancreas	3130
ENSG00000187021.14	Pancreas	2197
ENSG00000187021.14	Pancreas	2841
ENSG00000187021.14	Pancreas	2541
ENSG00000187021.14	Pancreas	1563
ENSG00000187021.14	Pancreas	2714
ENSG00000187021.14	Pancreas	1492
ENSG00000187021.14	Pancreas	1580
ENSG00000187021.14	Pancreas	1196
ENSG00000187021.14	Pancreas	4417
ENSG00000187021.14	Pancreas	2587
ENSG00000187021.14	Pancreas	1599
ENSG00000187021.14	Pancreas	4118
ENSG00000187021.14	Pancreas	2431
ENSG00000187021.14	Pancreas	2565
ENSG00000187021.14	Pancreas	2266
ENSG00000187021.14	Pancreas	4119
ENSG00000187021.14	Pancreas	3513
ENSG00000187021.14	Pancreas	1202
ENSG00000187021.14	Pancreas	1949
ENSG00000187021.14	Pancreas	1967
ENSG00000187021.14	Pancreas	2646
ENSG00000187021.14	Pancreas	3465
ENSG00000187021.14	Pancreas	2558
ENSG00000187021.14	Pancreas	4245
ENSG00000187021.14	Pancreas	1967
ENSG00000187021.14	Pancreas	780.8
ENSG00000187021.14	Pancreas	5034
ENSG00000187021.14	Pancreas	1238
ENSG00000187021.14	Pancreas	2756
ENSG00000187021.14	Pancreas	1919
ENSG00000187021.14	Pancreas	3180
ENSG00000187021.14	Pancreas	1254
ENSG00000187021.14	Pancreas	1760
ENSG00000187021.14	Pancreas	3010
ENSG00000187021.14	Pancreas	3976
ENSG00000187021.14	Pancreas	1943
ENSG00000187021.14	Pancreas	2478
ENSG00000187021.14	Pancreas	2453
ENSG00000187021.14	Pancreas	1434
ENSG00000187021.14	Pancreas	3846
ENSG00000187021.14	Pancreas	3948
ENSG00000187021.14	Pancreas	4215
ENSG00000187021.14	Pancreas	3679
ENSG00000187021.14	Pancreas	3618
ENSG00000187021.14	Pancreas	2712
ENSG00000187021.14	Pancreas	2426
ENSG00000187021.14	Pancreas	3492
ENSG00000187021.14	Pancreas	3124
ENSG00000187021.14	Pancreas	4434
ENSG00000187021.14	Pancreas	5371
ENSG00000187021.14	Pancreas	807.8
ENSG00000187021.14	Pancreas	5852
ENSG00000187021.14	Pancreas	2591
ENSG00000187021.14	Pancreas	3645
ENSG00000187021.14	Pancreas	2458
ENSG00000187021.14	Pancreas	2843
ENSG00000187021.14	Pancreas	1300
ENSG00000187021.14	Pancreas	3485
ENSG00000187021.14	Pancreas	2144
ENSG00000187021.14	Pancreas	2344
ENSG00000187021.14	Pancreas	4416
ENSG00000187021.14	Pancreas	3169
ENSG00000187021.14	Pancreas	3138
ENSG00000187021.14	Pancreas	3491
ENSG00000187021.14	Pancreas	5117
ENSG00000187021.14	Pancreas	3429
ENSG00000187021.14	Pancreas	2090
ENSG00000187021.14	Pancreas	3233
ENSG00000187021.14	Pancreas	1584
ENSG00000187021.14	Pancreas	5235
ENSG00000187021.14	Pancreas	2240
ENSG00000187021.14	Pancreas	3041
ENSG00000187021.14	Pancreas	1992
ENSG00000187021.14	Pancreas	1437
ENSG00000187021.14	Pancreas	1813
ENSG00000187021.14	Pancreas	3090
ENSG00000187021.14	Pancreas	4678
ENSG00000187021.14	Pancreas	2322
ENSG00000187021.14	Pancreas	4966
ENSG00000187021.14	Pancreas	2770
ENSG00000187021.14	Pancreas	4985
ENSG00000187021.14	Pancreas	1260
ENSG00000187021.14	Pancreas	1042
ENSG00000187021.14	Pancreas	2314
ENSG00000187021.14	Pancreas	3563
ENSG00000187021.14	Pancreas	5655
ENSG00000187021.14	Pancreas	3433
ENSG00000187021.14	Pancreas	2113
ENSG00000187021.14	Pancreas	2894
ENSG00000187021.14	Pancreas	4512
ENSG00000187021.14	Pancreas	2673
ENSG00000187021.14	Pancreas	2654
ENSG00000187021.14	Pancreas	4866
ENSG00000187021.14	Pancreas	3422
ENSG00000187021.14	Pancreas	2837
ENSG00000187021.14	Pancreas	1117
ENSG00000187021.14	Pancreas	3009
ENSG00000187021.14	Pancreas	1415
ENSG00000187021.14	Pancreas	4935
ENSG00000187021.14	Pancreas	3945
ENSG00000187021.14	Pancreas	3140
ENSG00000187021.14	Pancreas	3312
ENSG00000187021.14	Pancreas	2486
ENSG00000187021.14	Pancreas	4248
ENSG00000187021.14	Pancreas	1090
ENSG00000187021.14	Pancreas	1344
ENSG00000187021.14	Pancreas	1128
ENSG00000187021.14	Pancreas	2767
ENSG00000187021.14	Pancreas	531.8
ENSG00000187021.14	Pancreas	3059
ENSG00000187021.14	Pancreas	3949
ENSG00000187021.14	Pancreas	2557
ENSG00000187021.14	Pancreas	4973
ENSG00000187021.14	Pancreas	3574
ENSG00000187021.14	Pancreas	4285
ENSG00000187021.14	Pancreas	1751
ENSG00000187021.14	Pancreas	3603
ENSG00000187021.14	Pancreas	3055
ENSG00000187021.14	Pancreas	2044
ENSG00000187021.14	Pancreas	1397
ENSG00000187021.14	Pancreas	3986
ENSG00000187021.14	Pancreas	3091
ENSG00000187021.14	Pancreas	3233
ENSG00000187021.14	Pancreas	2981
ENSG00000187021.14	Pancreas	2589
ENSG00000187021.14	Pancreas	1459
ENSG00000187021.14	Pancreas	4277
ENSG00000187021.14	Pancreas	2330
ENSG00000187021.14	Pancreas	4268
ENSG00000187021.14	Pancreas	3604
ENSG00000187021.14	Pancreas	1106
ENSG00000187021.14	Pancreas	3798
ENSG00000187021.14	Pancreas	1612
ENSG00000187021.14	Pancreas	2504
ENSG00000187021.14	Pancreas	770.8
ENSG00000187021.14	Pancreas	2421
ENSG00000187021.14	Pancreas	4005
ENSG00000187021.14	Pancreas	1387
ENSG00000187021.14	Pancreas	2719
ENSG00000187021.14	Pancreas	4002
ENSG00000187021.14	Pancreas	2021
ENSG00000187021.14	Pancreas	1872
ENSG00000187021.14	Pancreas	2644
ENSG00000187021.14	Pancreas	4062
ENSG00000187021.14	Pancreas	1383
ENSG00000187021.14	Pancreas	1809
ENSG00000187021.14	Pancreas	1898
ENSG00000187021.14	Pancreas	3073
ENSG00000187021.14	Pancreas	4534
ENSG00000187021.14	Pancreas	2824
ENSG00000187021.14	Pancreas	2618
ENSG00000187021.14	Pancreas	1933
ENSG00000187021.14	Pancreas	2709
ENSG00000187021.14	Pancreas	1202
ENSG00000187021.14	Pancreas	3929
ENSG00000187021.14	Pancreas	2235
ENSG00000187021.14	Pancreas	3532
ENSG00000187021.14	Pancreas	2026
ENSG00000187021.14	Pancreas	6000
ENSG00000187021.14	Pancreas	3494
ENSG00000187021.14	Pancreas	3292
ENSG00000187021.14	Pancreas	948.1
ENSG00000187021.14	Pancreas	2583
ENSG00000187021.14	Pancreas	2307
ENSG00000187021.14	Pancreas	4161
ENSG00000187021.14	Pancreas	2839
ENSG00000187021.14	Pancreas	3298
ENSG00000187021.14	Pancreas	1964
ENSG00000187021.14	Pancreas	2974
ENSG00000187021.14	Pancreas	2928
ENSG00000187021.14	Pancreas	1883
ENSG00000187021.14	Pancreas	2128
ENSG00000187021.14	Pancreas	3323
ENSG00000187021.14	Pancreas	4626
ENSG00000187021.14	Pancreas	4916
ENSG00000187021.14	Pancreas	3706
ENSG00000187021.14	Pancreas	2124
ENSG00000187021.14	Pancreas	1830
ENSG00000187021.14	Pancreas	3410
ENSG00000187021.14	Pancreas	2826
ENSG00000187021.14	Pancreas	2199
ENSG00000187021.14	Pancreas	2762
ENSG00000187021.14	Pancreas	1316
ENSG00000187021.14	Pancreas	2006
ENSG00000187021.14	Pancreas	3564
ENSG00000187021.14	Pancreas	2252
ENSG00000187021.14	Pancreas	4423
ENSG00000187021.14	Pancreas	3237
ENSG00000187021.14	Pancreas	2812
ENSG00000187021.14	Pancreas	1261
ENSG00000187021.14	Pancreas	2571
ENSG00000187021.14	Pancreas	2043
ENSG00000187021.14	Pancreas	2813
ENSG00000187021.14	Pancreas	2425
ENSG00000187021.14	Pancreas	2497
ENSG00000187021.14	Pancreas	3816
ENSG00000187021.14	Pancreas	2939
ENSG00000187021.14	Pancreas	1594
ENSG00000187021.14	Pancreas	3010
ENSG00000187021.14	Pancreas	3166
ENSG00000187021.14	Pancreas	3840
ENSG00000187021.14	Pancreas	2988
ENSG00000187021.14	Pancreas	2514
ENSG00000187021.14	Pancreas	2420
ENSG00000187021.14	Pancreas	2900
ENSG00000187021.14	Pancreas	2952
ENSG00000187021.14	Pancreas	1543
ENSG00000187021.14	Pancreas	3302
ENSG00000187021.14	Pancreas	2792
ENSG00000187021.14	Pancreas	3916
ENSG00000187021.14	Pancreas	3856
ENSG00000187021.14	Pancreas	955.5
ENSG00000187021.14	Pancreas	3234
ENSG00000187021.14	Pancreas	3722
ENSG00000187021.14	Pancreas	3411
ENSG00000187021.14	Pancreas	3095
ENSG00000187021.14	Pancreas	4325
ENSG00000187021.14	Pancreas	3568
ENSG00000187021.14	Pancreas	2619
ENSG00000187021.14	Pancreas	3039
ENSG00000187021.14	Pancreas	998.8
ENSG00000187021.14	Pancreas	2651
ENSG00000187021.14	Pancreas	2372
ENSG00000187021.14	Pancreas	2367
ENSG00000187021.14	Pancreas	1990
ENSG00000187021.14	Pancreas	2777
ENSG00000187021.14	Pancreas	1560
ENSG00000187021.14	Pancreas	1565
ENSG00000187021.14	Pancreas	3565
ENSG00000187021.14	Pancreas	2439
ENSG00000187021.14	Pancreas	3509
ENSG00000187021.14	Pancreas	2123
ENSG00000187021.14	Pancreas	4072
ENSG00000187021.14	Pancreas	2825
ENSG00000187021.14	Pancreas	2900
ENSG00000187021.14	Pancreas	3020
ENSG00000187021.14	Pancreas	3907
ENSG00000187021.14	Pancreas	2250
ENSG00000187021.14	Pancreas	1686
ENSG00000187021.14	Pancreas	2141
ENSG00000187021.14	Pancreas	2931
ENSG00000187021.14	Pancreas	2405
ENSG00000187021.14	Pancreas	3073
ENSG00000187021.14	Pancreas	3688
ENSG00000187021.14	Pancreas	1761
ENSG00000187021.14	Pancreas	3951
ENSG00000187021.14	Pancreas	4147
ENSG00000187021.14	Pancreas	2916
ENSG00000187021.14	Pancreas	3297
ENSG00000187021.14	Pancreas	3295
ENSG00000187021.14	Pancreas	3250
ENSG00000187021.14	Pancreas	1649
ENSG00000187021.14	Pancreas	2850
ENSG00000187021.14	Pancreas	4001
ENSG00000187021.14	Pancreas	2939
ENSG00000187021.14	Pancreas	2208
ENSG00000187021.14	Pancreas	3030
ENSG00000187021.14	Pancreas	4194
ENSG00000187021.14	Pancreas	2163
ENSG00000187021.14	Pancreas	1070
ENSG00000187021.14	Pancreas	3366
ENSG00000187021.14	Pancreas	1193
ENSG00000187021.14	Pancreas	3630
ENSG00000187021.14	Pancreas	3415
ENSG00000187021.14	Pancreas	3583
ENSG00000187021.14	Pancreas	4021
ENSG00000187021.14	Pancreas	1304
ENSG00000187021.14	Pancreas	2844
ENSG00000187021.14	Pancreas	2337
ENSG00000187021.14	Pancreas	2280
ENSG00000187021.14	Pancreas	607.2
ENSG00000187021.14	Pancreas	3649
ENSG00000187021.14	Pancreas	3091
ENSG00000187021.14	Pancreas	1992
ENSG00000187021.14	Pancreas	3160
ENSG00000187021.14	Pancreas	4427
ENSG00000187021.14	Pancreas	5343
ENSG00000187021.14	Pancreas	2407
ENSG00000187021.14	Pancreas	2924
ENSG00000187021.14	Pancreas	4425
ENSG00000187021.14	Pancreas	3681
ENSG00000187021.14	Pancreas	4028
ENSG00000187021.14	Pancreas	3496
ENSG00000187021.14	Pancreas	3255
ENSG00000187021.14	Pancreas	871.7
ENSG00000187021.14	Pancreas	2686
ENSG00000187021.14	Pancreas	1246
ENSG00000187021.14	Pancreas	1904
ENSG00000187021.14	Pancreas	3551
ENSG00000187021.14	Pancreas	2741
ENSG00000187021.14	Pancreas	2950
ENSG00000187021.14	Pancreas	1241
ENSG00000187021.14	Pancreas	3979
ENSG00000187021.14	Pancreas	2036
ENSG00000187021.14	Pancreas	3391
ENSG00000187021.14	Pancreas	2666
ENSG00000187021.14	Pancreas	3267
ENSG00000187021.14	Pancreas	3043
ENSG00000187021.14	Pancreas	2954
ENSG00000187021.14	Pancreas	3641
ENSG00000187021.14	Pancreas	1273
ENSG00000187021.14	Pancreas	2774
ENSG00000187021.14	Pancreas	2533
ENSG00000187021.14	Pancreas	3287
ENSG00000187021.14	Pancreas	2426
ENSG00000187021.14	Pancreas	2097
ENSG00000187021.14	Pancreas	1246
ENSG00000187021.14	Pancreas	2619
ENSG00000187021.14	Pancreas	2005
ENSG00000187021.14	Pancreas	2827
ENSG00000187021.14	Pancreas	3690
ENSG00000187021.14	Pancreas	3948
ENSG00000187021.14	Pancreas	1642
ENSG00000187021.14	Pancreas	2693
ENSG00000187021.14	Pancreas	3482
ENSG00000187021.14	Pancreas	2358
ENSG00000187021.14	Pancreas	3153
ENSG00000187021.14	Pancreas	1633
ENSG00000187021.14	Pancreas	2233
ENSG00000187021.14	Pancreas	4356
ENSG00000187021.14	Pancreas	2134
ENSG00000187021.14	Pancreas	1744
ENSG00000187021.14	Pancreas	2412
ENSG00000187021.14	Pancreas	2242
ENSG00000187021.14	Pancreas	2934
ENSG00000187021.14	Pancreas	2184
ENSG00000187021.14	Pancreas	3248
ENSG00000254647.6	Pancreas	1316
ENSG00000254647.6	Pancreas	1305
ENSG00000254647.6	Pancreas	1141
ENSG00000254647.6	Pancreas	3354
ENSG00000254647.6	Pancreas	2678
ENSG00000254647.6	Pancreas	602.2
ENSG00000254647.6	Pancreas	2522
ENSG00000254647.6	Pancreas	426
ENSG00000254647.6	Pancreas	8816
ENSG00000254647.6	Pancreas	2883
ENSG00000254647.6	Pancreas	1172
ENSG00000254647.6	Pancreas	1301
ENSG00000254647.6	Pancreas	2332
ENSG00000254647.6	Pancreas	2434
ENSG00000254647.6	Pancreas	2109
ENSG00000254647.6	Pancreas	3878
ENSG00000254647.6	Pancreas	2046
ENSG00000254647.6	Pancreas	2385
ENSG00000254647.6	Pancreas	803
ENSG00000254647.6	Pancreas	1505
ENSG00000254647.6	Pancreas	2993
ENSG00000254647.6	Pancreas	3502
ENSG00000254647.6	Pancreas	3555
ENSG00000254647.6	Pancreas	555
ENSG00000254647.6	Pancreas	2346
ENSG00000254647.6	Pancreas	1477
ENSG00000254647.6	Pancreas	3773
ENSG00000254647.6	Pancreas	1176
ENSG00000254647.6	Pancreas	11.19
ENSG00000254647.6	Pancreas	5455
ENSG00000254647.6	Pancreas	0.4837
ENSG00000254647.6	Pancreas	1905
ENSG00000254647.6	Pancreas	2319
ENSG00000254647.6	Pancreas	4401
ENSG00000254647.6	Pancreas	0.6098
ENSG00000254647.6	Pancreas	2812
ENSG00000254647.6	Pancreas	1713
ENSG00000254647.6	Pancreas	1519
ENSG00000254647.6	Pancreas	7004
ENSG00000254647.6	Pancreas	952.2
ENSG00000254647.6	Pancreas	2554
ENSG00000254647.6	Pancreas	1025
ENSG00000254647.6	Pancreas	1505
ENSG00000254647.6	Pancreas	2031
ENSG00000254647.6	Pancreas	4210
ENSG00000254647.6	Pancreas	1570
ENSG00000254647.6	Pancreas	1739
ENSG00000254647.6	Pancreas	1050
ENSG00000254647.6	Pancreas	2436
ENSG00000254647.6	Pancreas	2446
ENSG00000254647.6	Pancreas	0.4155
ENSG00000254647.6	Pancreas	7672
ENSG00000254647.6	Pancreas	1817
ENSG00000254647.6	Pancreas	3911
ENSG00000254647.6	Pancreas	5904
ENSG00000254647.6	Pancreas	2523
ENSG00000254647.6	Pancreas	428.8
ENSG00000254647.6	Pancreas	5553
ENSG00000254647.6	Pancreas	1787
ENSG00000254647.6	Pancreas	1557
ENSG00000254647.6	Pancreas	678
ENSG00000254647.6	Pancreas	3899
ENSG00000254647.6	Pancreas	3168
ENSG00000254647.6	Pancreas	3227
ENSG00000254647.6	Pancreas	4920
ENSG00000254647.6	Pancreas	6451
ENSG00000254647.6	Pancreas	4379
ENSG00000254647.6	Pancreas	2105
ENSG00000254647.6	Pancreas	3911
ENSG00000254647.6	Pancreas	1391
ENSG00000254647.6	Pancreas	6992
ENSG00000254647.6	Pancreas	873.6
ENSG00000254647.6	Pancreas	3316
ENSG00000254647.6	Pancreas	1839
ENSG00000254647.6	Pancreas	597.1
ENSG00000254647.6	Pancreas	2162
ENSG00000254647.6	Pancreas	3741
ENSG00000254647.6	Pancreas	2112
ENSG00000254647.6	Pancreas	3495
ENSG00000254647.6	Pancreas	4188
ENSG00000254647.6	Pancreas	2192
ENSG00000254647.6	Pancreas	3198
ENSG00000254647.6	Pancreas	178.1
ENSG00000254647.6	Pancreas	879.2
ENSG00000254647.6	Pancreas	1658
ENSG00000254647.6	Pancreas	6770
ENSG00000254647.6	Pancreas	3316
ENSG00000254647.6	Pancreas	2684
ENSG00000254647.6	Pancreas	2455
ENSG00000254647.6	Pancreas	1013
ENSG00000254647.6	Pancreas	2019
ENSG00000254647.6	Pancreas	2760
ENSG00000254647.6	Pancreas	2823
ENSG00000254647.6	Pancreas	3377
ENSG00000254647.6	Pancreas	2009
ENSG00000254647.6	Pancreas	3983
ENSG00000254647.6	Pancreas	1383
ENSG00000254647.6	Pancreas	4650
ENSG00000254647.6	Pancreas	712.9
ENSG00000254647.6	Pancreas	4922
ENSG00000254647.6	Pancreas	4569
ENSG00000254647.6	Pancreas	969
ENSG00000254647.6	Pancreas	1374
ENSG00000254647.6	Pancreas	13.28
ENSG00000254647.6	Pancreas	4978
ENSG00000254647.6	Pancreas	1821
ENSG00000254647.6	Pancreas	1410
ENSG00000254647.6	Pancreas	688
ENSG00000254647.6	Pancreas	8308
ENSG00000254647.6	Pancreas	3646
ENSG00000254647.6	Pancreas	1283
ENSG00000254647.6	Pancreas	1283
ENSG00000254647.6	Pancreas	2397
ENSG00000254647.6	Pancreas	5957
ENSG00000254647.6	Pancreas	2436
ENSG00000254647.6	Pancreas	5009
ENSG00000254647.6	Pancreas	1750
ENSG00000254647.6	Pancreas	1611
ENSG00000254647.6	Pancreas	864.6
ENSG00000254647.6	Pancreas	1015
ENSG00000254647.6	Pancreas	7720
ENSG00000254647.6	Pancreas	4480
ENSG00000254647.6	Pancreas	2087
ENSG00000254647.6	Pancreas	527.3
ENSG00000254647.6	Pancreas	1198
ENSG00000254647.6	Pancreas	1475
ENSG00000254647.6	Pancreas	1.036e+04
ENSG00000254647.6	Pancreas	3428
ENSG00000254647.6	Pancreas	3074
ENSG00000254647.6	Pancreas	5983
ENSG00000254647.6	Pancreas	3539
ENSG00000254647.6	Pancreas	1.603e+04
ENSG00000254647.6	Pancreas	1591
ENSG00000254647.6	Pancreas	1476
ENSG00000254647.6	Pancreas	3317
ENSG00000254647.6	Pancreas	883.8
ENSG00000254647.6	Pancreas	5725
ENSG00000254647.6	Pancreas	3082
ENSG00000254647.6	Pancreas	4463
ENSG00000254647.6	Pancreas	9644
ENSG00000254647.6	Pancreas	2185
ENSG00000254647.6	Pancreas	2167
ENSG00000254647.6	Pancreas	1383
ENSG00000254647.6	Pancreas	6290
ENSG00000254647.6	Pancreas	4209
ENSG00000254647.6	Pancreas	2054
ENSG00000254647.6	Pancreas	1.44e+04
ENSG00000254647.6	Pancreas	0.5381
ENSG00000254647.6	Pancreas	4604
ENSG00000254647.6	Pancreas	940.6
ENSG00000254647.6	Pancreas	2874
ENSG00000254647.6	Pancreas	3649
ENSG00000254647.6	Pancreas	6756
ENSG00000254647.6	Pancreas	1656
ENSG00000254647.6	Pancreas	842.7
ENSG00000254647.6	Pancreas	3097
ENSG00000254647.6	Pancreas	466.4
ENSG00000254647.6	Pancreas	4325
ENSG00000254647.6	Pancreas	2196
ENSG00000254647.6	Pancreas	4237
ENSG00000254647.6	Pancreas	4607
ENSG00000254647.6	Pancreas	2279
ENSG00000254647.6	Pancreas	9402
ENSG00000254647.6	Pancreas	3196
ENSG00000254647.6	Pancreas	7750
ENSG00000254647.6	Pancreas	1498
ENSG00000254647.6	Pancreas	3651
ENSG00000254647.6	Pancreas	1439
ENSG00000254647.6	Pancreas	1471
ENSG00000254647.6	Pancreas	1138
ENSG00000254647.6	Pancreas	9177
ENSG00000254647.6	Pancreas	2074
ENSG00000254647.6	Pancreas	1567
ENSG00000254647.6	Pancreas	1734
ENSG00000254647.6	Pancreas	2287
ENSG00000254647.6	Pancreas	5935
ENSG00000254647.6	Pancreas	3739
ENSG00000254647.6	Pancreas	1530
ENSG00000254647.6	Pancreas	361.8
ENSG00000254647.6	Pancreas	1611
ENSG00000254647.6	Pancreas	3542
ENSG00000254647.6	Pancreas	3617
ENSG00000254647.6	Pancreas	3850
ENSG00000254647.6	Pancreas	7021
ENSG00000254647.6	Pancreas	7646
ENSG00000254647.6	Pancreas	921.5
ENSG00000254647.6	Pancreas	550.5
ENSG00000254647.6	Pancreas	2768
ENSG00000254647.6	Pancreas	1811
ENSG00000254647.6	Pancreas	7955
ENSG00000254647.6	Pancreas	8262
ENSG00000254647.6	Pancreas	2915
ENSG00000254647.6	Pancreas	6185
ENSG00000254647.6	Pancreas	971.6
ENSG00000254647.6	Pancreas	0.0819
ENSG00000254647.6	Pancreas	5801
ENSG00000254647.6	Pancreas	3369
ENSG00000254647.6	Pancreas	4918
ENSG00000254647.6	Pancreas	2632
ENSG00000254647.6	Pancreas	1525
ENSG00000254647.6	Pancreas	2940
ENSG00000254647.6	Pancreas	8783
ENSG00000254647.6	Pancreas	2164
ENSG00000254647.6	Pancreas	9539
ENSG00000254647.6	Pancreas	1626
ENSG00000254647.6	Pancreas	3999
ENSG00000254647.6	Pancreas	5626
ENSG00000254647.6	Pancreas	1367
ENSG00000254647.6	Pancreas	5151
ENSG00000254647.6	Pancreas	1744
ENSG00000254647.6	Pancreas	1082
ENSG00000254647.6	Pancreas	3370
ENSG00000254647.6	Pancreas	1903
ENSG00000254647.6	Pancreas	1898
ENSG00000254647.6	Pancreas	1262
ENSG00000254647.6	Pancreas	4016
ENSG00000254647.6	Pancreas	2778
ENSG00000254647.6	Pancreas	4778
ENSG00000254647.6	Pancreas	1153
ENSG00000254647.6	Pancreas	8676
ENSG00000254647.6	Pancreas	1816
ENSG00000254647.6	Pancreas	1365
ENSG00000254647.6	Pancreas	1557
ENSG00000254647.6	Pancreas	1696
ENSG00000254647.6	Pancreas	2193
ENSG00000254647.6	Pancreas	2640
ENSG00000254647.6	Pancreas	2158
ENSG00000254647.6	Pancreas	6465
ENSG00000254647.6	Pancreas	8.1
ENSG00000254647.6	Pancreas	1436
ENSG00000254647.6	Pancreas	1747
ENSG00000254647.6	Pancreas	3412
ENSG00000254647.6	Pancreas	1985
ENSG00000254647.6	Pancreas	2074
ENSG00000254647.6	Pancreas	2850
ENSG00000254647.6	Pancreas	2670
ENSG00000254647.6	Pancreas	4534
ENSG00000254647.6	Pancreas	3060
ENSG00000254647.6	Pancreas	2738
ENSG00000254647.6	Pancreas	1178
ENSG00000254647.6	Pancreas	1406
ENSG00000254647.6	Pancreas	4456
ENSG00000254647.6	Pancreas	3582
ENSG00000254647.6	Pancreas	1142
ENSG00000254647.6	Pancreas	2319
ENSG00000254647.6	Pancreas	3751
ENSG00000254647.6	Pancreas	1718
ENSG00000254647.6	Pancreas	2213
ENSG00000254647.6	Pancreas	2750
ENSG00000254647.6	Pancreas	2023
ENSG00000254647.6	Pancreas	1235
ENSG00000254647.6	Pancreas	2017
ENSG00000254647.6	Pancreas	1220
ENSG00000254647.6	Pancreas	1490
ENSG00000254647.6	Pancreas	4674
ENSG00000254647.6	Pancreas	7366
ENSG00000254647.6	Pancreas	869.3
ENSG00000254647.6	Pancreas	5928
ENSG00000254647.6	Pancreas	1324
ENSG00000254647.6	Pancreas	3214
ENSG00000254647.6	Pancreas	2595
ENSG00000254647.6	Pancreas	6084
ENSG00000254647.6	Pancreas	834.7
ENSG00000254647.6	Pancreas	1910
ENSG00000254647.6	Pancreas	1501
ENSG00000254647.6	Pancreas	4828
ENSG00000254647.6	Pancreas	4919
ENSG00000254647.6	Pancreas	1849
ENSG00000254647.6	Pancreas	5287
ENSG00000254647.6	Pancreas	1127
ENSG00000254647.6	Pancreas	1080
ENSG00000254647.6	Pancreas	3.414
ENSG00000254647.6	Pancreas	7906
ENSG00000254647.6	Pancreas	1284
ENSG00000254647.6	Pancreas	2294
ENSG00000254647.6	Pancreas	3326
ENSG00000254647.6	Pancreas	2888
ENSG00000254647.6	Pancreas	950.8
ENSG00000254647.6	Pancreas	5430
ENSG00000254647.6	Pancreas	4272
ENSG00000254647.6	Pancreas	1711
ENSG00000254647.6	Pancreas	2365
ENSG00000254647.6	Pancreas	3639
ENSG00000254647.6	Pancreas	2144
ENSG00000254647.6	Pancreas	2826
ENSG00000254647.6	Pancreas	2316
ENSG00000254647.6	Pancreas	2875
ENSG00000254647.6	Pancreas	2.971e+04
ENSG00000254647.6	Pancreas	2070
ENSG00000254647.6	Pancreas	984.4
ENSG00000254647.6	Pancreas	2983
ENSG00000254647.6	Pancreas	3525
ENSG00000254647.6	Pancreas	1370
ENSG00000254647.6	Pancreas	2622
ENSG00000254647.6	Pancreas	1371
ENSG00000254647.6	Pancreas	4247
ENSG00000254647.6	Pancreas	2486
ENSG00000254647.6	Pancreas	1135
ENSG00000254647.6	Pancreas	1473
ENSG00000254647.6	Pancreas	4736
